concept,lang1,form1,ipa1,lang2,form2,ipa2,label
384_strap,pol,rzemień,ʐɛmiɛɲ,ukr,ремінь,rɛminʲ,1
295_north__637_this,ita,nord,nord,ces,tohle,toɦlɛ,0
128_tail,ukr,хвіст,xvist,fra,queue,kø,0
803_hear,spa,oír,oiɾ,ita,udire,udire,0
331_hook__34_foot,ces,hák,ɦaːk,fra,pied,pje,0
135_bull,pol,byk,bɨk,rus,бык,bɨˑk,1
194_woman,pol,kobieta,kɔbiɛta,spa,mujer,muxeɾ,0
920_assemble,ukr,зібратися,zʲibrɑtɪsʲɑ,ita,rinunirsi,rinunirzi,0
660_eight__971_rinse,pol,osiem,ɔɕɛm,spa,enjuagar,eɴxwaɣaɾ,0
533_expensive__575_far,ukr,дорогий,dɔrɔɦɪj,ukr,далекий,dɑlɛkɪj,0
940_bother,ces,obtěžovat,opcɛʒovat,pol,dokuczać,dɔkuʈ͡ʂat͡ɕ,0
642_he__238_noise,ita,egli,eʎːi,spa,ruido,ɾwiðo,0
162_pike,ukr,щука,ʂʈ͡ʂukɑ,fra,brochet,bʁɔˈʃɛ,0
496_round,ces,okrouhlý,okroʊ̯ɦliː,ita,rotondo,rotondo,0
390_towel,fra,serviette,sɛʁˈvjɛt,ita,asciugamano,aʃːuɡamano,0
732_tremble,pol,drżeć,dɾʐɛt͡ɕ,spa,temblar,temblaɾ,0
35_heel,ces,pata,pata,ita,tallone,talːone,0
151_cock__509_dry,spa,gallo,ɡaʝo,ces,suchý,suxiː,0
797_beafraidof,fra,avoir peur de,aˈvwaːʁ_pœːʁ_də,spa,temer,temeɾ,0
998_understand,ces,porozumět,porozumɲɛt,ita,comprèndere,komprɛndere,0
717_shine,pol,błyszczeć,bwɨʂʈ͡ʂɛt͡ɕ,ita,splèndere,splɛndere,0
734_beborn,pol,urodzić się,uɾɔd͡ʑit͡ɕ_ɕɛ̃,rus,родиться,rɐdʲiˑtʲsʲɪ,0
571_famous,fra,célèbre,seˈlɛbʁə,spa,famoso,famoso,0
221_mind__255_sort,rus,ум,uˑm,fra,sorte,sɔʁt,0
615_below,ukr,внизу,wnɪzu,rus,внизу,vnʲizuˑ,1
223_reason,ukr,причина,prɪʈ͡ʂɪnɑ,ita,ragione,rad͡ʒone,0
474_monday,spa,lunes,lunes,ita,lunedì,lunedi,1
903_praise,pol,chwalić,xfalit͡ɕ,rus,хвалить,xvɐliˑtʲ,1
330_net__894_break,spa,red,ɾeð,spa,quebrar,keβɾaɾ,0
744_relax,ukr,відпочивати,vidpɔʈ͡ʂɪwɑtɪ,spa,descansar,deskansaɾ,0
215_grief__45_brain,ces,trápení,traːpɛɲiː,ukr,мозок,mɔzɔk,0
642_he,rus,он,ɔˑn,ita,egli,eʎːi,0
444_damage,ukr,шкода,ʂkɔdɑ,spa,daño,daɲo,0
232_speech,pol,mowa,mɔva,fra,discours,disˈkuːʁ,0
62_wave__89_lake,pol,fala,fala,ukr,озеро,ɔzɛrɔ,0
931_shoot__697_burn,spa,tirar,tiɾaɾ,ces,hořet,ɦor̝ɛt,0
721_ring,fra,sonner,sɔˈne,spa,tocar el timbre,tokaɾ_el_timbɾe,0
280_size,spa,tamaño,tamaɲo,ita,grandezza,ɡrandett͡sa,0
894_break,ukr,розбити,rɔzbɪtɪ,rus,разбить,rɐzbʲiˑtʲ,1
371_clothes,ukr,убрання,ubrɑnʲːɑ,ita,vestiario,vestiario,0
997_grasp__2_ear,ita,capire,kapire,spa,oreja,oɾexa,0
942_deceive,spa,engañar,eŋɡaɲaɾ,ita,ingannare,iŋɡanːare,1
715_rise__756_tumble,ces,stoupat,stoʊ̯pat,pol,upaść,upaɕt͡ɕ,0
44_bone,ces,kost,kost,rus,кость,kəstʲ,1
445_misfortune,ukr,нещастя,nɛʂʈ͡ʂɑstʲɑ,rus,беда,bʲɪdaˑ,0
310_floor__815_start,ita,pavimento,pavimento,ita,iniziare,init͡siare,0
569_rich__879_grab,spa,rico,ɾiko,ukr,схопити,sxɔpɪtɪ,0
233_language,ces,řeč,r̝ɛt͡ʃ,pol,język,jɛ̃zɨk,0
77_snow,ces,sníh,sɲiːx,spa,nieve,njeβe,0
1_eye,pol,oko,ɔkɔ,fra,œil,œj,0
616_down,pol,w_dół,v_duw,rus,вниз,vnʲiˑs,0
309_stove__697_burn,rus,печь,pʲeˑt͡ʃʲ,ukr,горіти,ɦɔrʲitɪ,0
498_sharp,ces,ostrý,ostriː,ukr,гострий,ɦɔstrɪj,1
581_third__457_year,ukr,третій,trɛtʲij,fra,an,ɑ̃,0
431_state__736_drink,ukr,держава,dɛrʐɑwɑ,spa,beber,beβeɾ,0
215_grief,rus,горе,ɡɔˑrʲɪ,fra,peine,pɛn,0
159_swan,pol,łabędż,wabɛnʈ͡ʂ,rus,лебедь,leˑbʲɪtʲ,1
589_later__392_strength,rus,позже,pɔˑzʒə,spa,fuerza,fweɾθa,0
342_dishes,pol,statki,statki,pol,naczynia,naʈ͡ʂɨnia,0
403_way,fra,chemin,ʃmɛ̃,spa,camino,kamino,0
1016_endure,ces,snést,snɛːst,spa,soportar,sopoɾtaɾ,0
136_horse__275_tip,ita,cavallo,kavalːo,ces,hrot,ɦrot,0
661_nine__528_blue,ukr,дев’ять,dɛwjɑtʲ,fra,bleu,blø,0
52_flavour,ces,vkus,fkus,spa,gusto,ɡusto,1
339_bag,ces,taška,taʃka,fra,sac,sak,0
646_what__1014_pay,spa,qué,ke,spa,pagar,paɣaɾ,0
695_swing,fra,osciller,ɔsiˈle,ita,vibrare,vibrare,0
227_story,fra,conte,kɔ̃ːt,ita,narrazione,narːat͡sione,0
61_wind,ces,vítr,viːtr,spa,viento,bjento,0
35_heel,ukr,п’ятка,pjɑtkɑ,ita,calcagno,kalkaɲːo,0
514_clean,spa,limpio,limpjo,ita,pulito,pulito,0
151_cock__410_newspaper,fra,coq,kɔk,spa,diario,djaɾjo,0
777_goin,ukr,входити,wxɔdɪtɪ,ita,entrare,entrare,0
423_business,ces,obchod,opxot,ita,negozio,neɡot͡sio,0
994_believe,ukr,вірити,virɪtɪ,spa,creer,kɾeeɾ,0
246_guest__48_liver,spa,huésped,wespeð,fra,foie,fwa,0
117_leaf__146_mouse,pol,liść,liɕt͡ɕ,pol,mysz,mɨʂ,0
285_heap,spa,montón,monton,ita,mucchio,mukːjo,0
472_november,rus,ноябрь,nɐjaˑbrʲ,ita,novembre,novembre,0
866_cut,ces,řezat,r̝ɛzat,ces,střihat,zdr̝ɪɦat,0
560_correct,ces,správný,spraːvniː,rus,правильный,praˑvʲilnɨj,1
468_july,ces,červenec,t͡ʃɛrvɛnɛt͡s,pol,lipiec,lipiɛt͡s,0
715_rise__594_then,ukr,підніматися,pʲidnʲimɑtɪsʲɑ,spa,entonces,entonθes,0
913_lead,ces,vodit,vodɪt,ita,dirìgere,dirid͡ʒere,0
21_belly,spa,vientre,bjentɾe,ita,ventre,ventre,1
254_count,spa,cantidad,kantiðað,ita,nùmero,numero,0
998_understand,ces,porozumět,porozumɲɛt,rus,услышать,usɫɨˑʃətʲ,0
220_memory,rus,память,paˑmʲɪtʲ,spa,memoria,memoɾja,0
155_owl__7_lip,ces,sova,sova,spa,labio,laβjo,0
233_language,ces,jazyk,jazɪk,ita,linguaggio,liŋɡuadd͡ʒo,0
878_catch,ukr,ловити,lɔwɪtɪ,fra,attraper,atʁaˈpe,0
192_human__87_foam,ces,člověk,t͡ʃlovjɛk,rus,пена,pʲeˑnə,0
772_fly,ukr,літати,lʲitɑtɪ,rus,летать,lɪtaˑtʲ,1
763_run,ces,pádit,paːdɪt,spa,correr,koreɾ,0
355_fat,fra,graisse,ɡʁɛs,ita,grasso,ɡrasːo,1
108_island,pol,wyspa,vɨspa,fra,île,il,0
229_news,ukr,новина,nɔwɪnɑ,fra,nouvelle,nuˈvɛl,0
365_cloth__924_separate,rus,ткань,tkaˑnʲ,ukr,розлучитися,rɔzluʈ͡ʂɪtɪsʲɑ,0
308_home,ces,domov,domof,spa,hogar,oɣaɾ,0
128_tail,ces,ocas,ot͡sas,ita,coda,koda,0
951_catch,fra,capturer,kaptyˈʁe,ita,catturare,katːurare,1
115_limb,pol,gałąź,ɡawɔ̃ɕ,spa,rama,ɾama,0
292_load__346_kettle,ita,càrico,kariko,pol,kocioł,kɔt͡ɕɔw,0
577_right__322_ladder,ukr,правий,prɑwɪj,ita,scala a pioli,skala_a_pioli,0
518_delicious__689_thunder,spa,rico,ɾiko,rus,греметь,ɡrʲɪmʲeˑtʲ,0
333_lock__223_reason,ces,zámek,zaːmɛk,ita,motivo,motivo,0
128_tail__976_takeoff,spa,cola,kola,ita,tògliersi,tɔʎːierzi,0
456_month__109_flower,spa,mes,mes,rus,цветок,t͡svʲɪtɔˑk,0
891_hinder__564_new,spa,obstaculizar,oβstakuliθaɾ,ukr,новий,nɔwɪj,0
580_second,rus,второй,vtɐrɔˑj,fra,second,səˈɡɔ̃,0
876_keep,ces,schovat,sxovat,spa,conservar,konseɾβaɾ,0
489_thin,ukr,тонкий,tɔnkɪj,rus,тонкий,tɔˑnkij,1
450_day__240_tone,ces,den,dɛn,ces,tón,toːn,0
448_end__556_sad,pol,koniec,kɔniɛt͡s,pol,smutny,smutnɨ,0
310_floor,rus,пол,pɔˑɫ,spa,suelo,swelo,0
514_clean__201_parents,spa,limpio,limpjo,ces,rodiče,rodɪt͡ʃɛ,0
945_dwell,pol,mieszkać,miɛʂkat͡ɕ,spa,vivir,biβiɾ,0
713_decrease__944_kill,fra,diminuer,dimiˈnɥe,ita,uccìdere,utt͡ʃidere,0
609_there__972_sweep,fra,là-bas,laˈba,fra,balayer,balɛˈje,0
403_way__22_navel,ukr,шлях,ʂlʲɑx,ita,ombelico,ombeliko,0
261_line,spa,línea,linea,ita,lìnea,linea,1
910_teach__783_wait,ukr,вчити,wʈ͡ʂɪtɪ,ces,čekat,t͡ʃɛkat,0
470_september,pol,wrzesień,vʐɛɕɛɲ,fra,septembre,sɛpˈtɑ̃ːbʁə,0
72_shadow,fra,ombre,ˈɔː̃bʁə,ita,ombra,ombra,1
330_net__506_fresh,ces,síť,siːc,ita,fresco,fresko,0
899_hand,ukr,передати,pɛrɛdɑtɪ,spa,pasar,pasaɾ,0
526_red__969_wash,fra,rouge,ʁuːʒ,ukr,мити,mɪtɪ,0
397_fever__916_invite,ces,horečka,ɦorɛt͡ʃka,ces,pozvat,pozvat,0
296_south,rus,юг,juˑk,ita,sud,sud,0
136_horse,ukr,кінь,kinʲ,rus,лошадь,ɫɔˑʃətʲ,0
94_hill,ces,kopec,kopɛt͡s,fra,colline,kɔˈlin,0
243_people,ces,lidé,lɪdɛː,pol,ludzie,lud͡ʑɛ,1
860_knock,pol,stukać,stukat͡ɕ,fra,frapper,fʁaˈpe,0
603_often__692_flow,spa,con frecuencia,kon_fɾekwenθja,pol,ciec,t͡ɕɛt͡s,0
67_dust,ukr,пил,pɪl,rus,пыль,pɨˑl,1
636_becauseof,ces,pro,pro,ukr,з-за,zːɑ,0
464_march,pol,marzec,maʐɛt͡s,ukr,березень,bɛrɛzɛnʲ,0
694_sway,ces,houpat se,ɦoʊ̯pat_sɛ,ukr,коливатися,kɔlɪwɑtɪsʲɑ,0
318_door,fra,porte,pɔʁt,spa,puerta,pweɾta,1
466_may,ukr,травень,trɑwɛnʲ,fra,mai,mɛ,0
98_cave,ita,grotta,ɡrotːa,ita,caverna,kaverna,0
1000_know__610_thither,fra,savoir,saˈvwaːʁ,rus,туда,tudaˑ,0
769_dive,pol,zanurzać się,zanuʐat͡ɕ_ɕɛ̃,spa,sumergirse,sumeɾxiɾse,0
781_comeback,ukr,повернутися,pɔwɛrnutɪsʲɑ,spa,volver,bolβeɾ,0
836_build__644_you,ita,costruire,kostruire,spa,vosotros,bosotɾos,0
46_heart,ces,srdce,srtː͡sɛ,fra,cœur,kœːʁ,0
990_call,ces,volat,volat,rus,звать,zvaˑtʲ,1
378_shoe,pol,bucik,but͡ɕik,spa,zapato,θapato,0
779_come,ukr,прийти,prɪjtɪ,fra,venir,vəˈniːʁ,0
593_soon,rus,скоро,skɔˑrə,ita,presto,presto,0
683_begin,pol,zacząć się,zaʈ͡ʂɔnt͡ɕ_ɕɛ̃,ita,cominciare,komint͡ʃare,0
419_master,ces,mistr,mɪstr,pol,majster,majstɛɾ,1
80_chill__235_word,fra,froid,fʁwa,ces,slovo,slovo,0
437_violence__20_back,ces,násilí,naːsɪliː,ces,záda,zaːda,0
511_empty,ukr,пустий,pustɪj,rus,пустой,pustɔˑj,1
447_age__55_dream,ces,věk,vjɛk,pol,sen,sɛn,0
995_notice,ces,zpozorovat,spozorovat,rus,заметить,zɐmʲeˑtʲitʲ,0
960_cook__129_egg,ces,připravit,br̝ɪpravɪt,fra,œuf,œf,0
288_oar__649_whereto,ces,veslo,vɛslo,ces,kam,kam,0
665_twenty,pol,dwadzieścia,dvad͡ʑɛɕt͡ɕa,rus,двадцать,dvaˑdt͡sətʲ,1
942_deceive,ukr,обдурити,ɔbdurɪtɪ,spa,engañar,eŋɡaɲaɾ,0
713_decrease,pol,spadać,spadat͡ɕ,rus,уменьшиться,umʲeˑnʲʃɨtʲsʲɪ,0
451_morning,ces,jitro,jɪtro,pol,ranek,ɾanɛk,0
744_relax,pol,wypoczywać,vɨpɔʈ͡ʂɨvat͡ɕ,ita,riposarsi,ripozarzi,0
708_sink__421_teacher,ita,affondare,afːondare,pol,nauczyciel,nauʈ͡ʂɨt͡ɕɛl,0
1011_buy__217_desire,ukr,купити,kupɪtɪ,ces,chuť,xuc,0
994_believe,ces,věřit,vjɛr̝ɪt,fra,croire,kʁwaːʁ,0
378_shoe,fra,soulier,suˈlje,spa,zapato,θapato,0
377_cap__356_butter,pol,czapka,ʈ͡ʂapka,rus,масло,maˑsɫə,0
889_select__9_face,ukr,відібрати,vidʲibrɑtɪ,ita,faccia,fatt͡ʃa,0
689_thunder,ces,hřmět,ɦr̝mɲɛt,ukr,гриміти,ɦrɪmitɪ,0
21_belly,rus,живот,ʒɨvɔˑt,fra,ventre,ˈvɑ̃ːtʁə,0
794_grumble,fra,gronder,ɡʁɔ̃ˈde,spa,regañar,ɾeɣaɲaɾ,0
6_tongue,pol,język,jɛ̃zɨk,ita,lingua,liŋɡua,0
492_flat__715_rise,pol,płaski,pwaski,rus,подниматься,pədnʲimaˑtʲsʲɪ,0
188_coal__22_navel,rus,уголь,uˑɡəl,pol,pępek,pɛmpɛk,0
32_nail,pol,paznokieć,paznɔkiɛt͡ɕ,ukr,ніготь,nʲiɦɔtʲ,1
934_beat,ces,praštit,praʃcɪt,fra,battre,ˈbatʁə,0
638_that,fra,ce,sə,spa,eso,eso,0
8_cheek__637_this,rus,щека,ʃʲːɪkaˑ,ita,ciò,t͡ʃɔ,0
347_meal,ces,jídlo,jiːdlo,fra,manger,mɑ̃ˈʒe,0
403_way,ukr,шлях,ʂlʲɑx,ita,cammino,kamːino,0
111_root__244_nation,fra,racine,ʁaˈsin,spa,pueblo,pweβlo,0
19_head,spa,cabeza,kaβeθa,ita,capo,kapo,1
734_beborn,spa,nacer,naθeɾ,ita,nàscere,naʃːere,1
950_fish,ces,chytat ryby,xɪtat_rɪbɪ,pol,łowić ryby,wɔvit͡ɕ_ɾɨbɨ,1
292_load__740_fallasleep,ces,břemeno,br̝ɛmɛno,ces,usnout,usnoʊ̯t,0
594_then__893_damage,rus,потом,pɐtɔˑm,spa,deteriorar,deteɾjoɾaɾ,0
474_monday__145_hare,ces,pondělek,ponɟɛlɛk,fra,lièvre,ˈljɛːvʁə,0
327_spoon,ukr,ложка,lɔʐkɑ,rus,ложка,ɫɔˑʒkə,1
77_snow,ces,sníh,sɲiːx,ita,neve,neve,0
154_duck,ces,kachna,kaxna,pol,kaczka,kaʈ͡ʂka,1
292_load,ces,břemeno,br̝ɛmɛno,ukr,тягар,tʲɑɦɑr,0
218_spirit__971_rinse,spa,mente,mente,ita,lavare,lavare,0
846_raise,rus,поднимать,pədnʲimaˑtʲ,ita,levare,levare,0
3_nose,pol,nos,nɔs,ukr,ніс,nʲis,1
233_language,rus,язык,jɐzɨˑk,ita,linguaggio,liŋɡuadd͡ʒo,0
556_sad,ces,truchlivý,truxlɪviː,pol,smutny,smutnɨ,0
666_thirty__774_goaway,ita,trenta,trenta,ita,andàrsene,andarzene,0
617_above,ces,nahoře,naɦor̝ɛ,ita,sopra,sopra,0
373_collar,rus,воротник,vərɐtnʲiˑk,fra,col,kɔl,0
932_win,ukr,перемогти,pɛrɛmɔɦtɪ,spa,vencer,benθeɾ,0
535_blind,rus,слепой,slɪpɔˑj,fra,aveugle,aˈvœɡlə,0
711_disappear,rus,исчезнуть,jɨst͡ʃʲeˑznutʲ,spa,desaparecer,desapaɾeθeɾ,0
758_step__312_chair,ita,andare,andare,ita,sedia,sedia,0
407_letter__173_mushroom,rus,письмо,pʲisʲmɔˑ,spa,seta,seta,0
993_think,pol,myśleć,mɨɕlɛt͡ɕ,ukr,мислити,mɪslɪtɪ,1
123_feather,spa,pluma,pluma,ita,penna,penːa,0
86_drop__151_cock,pol,kropla,kɾɔpla,ita,gallo,ɡalːo,0
32_nail,pol,paznokieć,paznɔkiɛt͡ɕ,spa,uña,uɲa,0
396_wound__463_february,spa,herida,eɾiða,ukr,лютий,lʲutɪj,0
792_move__593_soon,ukr,розчулити,rɔzʈ͡ʂulɪtɪ,ita,presto,presto,0
908_show__619_everywhere,fra,montrer,mɔ̃ˈtʁe,ita,dappertutto,dapːertutːo,0
196_boy,pol,chłopak,xwɔpak,ukr,хлопець,xlɔpɛt͡sʲ,1
263_gap__165_spider,spa,distancia,distanθja,spa,araña,aɾaɲa,0
226_fairytale,ces,pohádka,poɦaːtka,ita,fiaba,fiaba,0
711_disappear,pol,zniknąć,zniknɔnt͡ɕ,ita,sparire,sparire,0
267_place,fra,lieu,ljø,ita,luogo,luoɡo,0
12_moustache,ces,kníry,kɲiːrɪ,ita,baffi,bafːi,0
365_cloth__796_beafraid,ita,panno,panːo,ukr,боятися,bɔjɑtɪsʲɑ,0
944_kill,ukr,убити,ubɪtɪ,rus,убить,ubʲiˑtʲ,1
267_place,fra,lieu,ljø,fra,endroit,ɑ̃ˈdʁwa,0
893_damage,pol,uszkodzić,uʂkɔd͡ʑit͡ɕ,spa,deteriorar,deteɾjoɾaɾ,0
209_aunt,ukr,тітка,tʲitkɑ,fra,tante,tɑ̃ːt,0
570_familiar__618_up,ces,známý,znaːmiː,ita,in alto,in_alto,0
610_thither,rus,туда,tudaˑ,fra,par là,paːʁˈla,0
320_fence,ces,plot,plot,spa,valla,baʝa,1
45_brain,pol,mózg,musk,spa,cerebro,θeɾeβɾo,0
885_get,ces,dostat,dostat,fra,obtenir,ɔptəˈniːʁ,0
741_sleep,ces,spát,spaːt,spa,dormir,doɾmiɾ,0
44_bone__531_colourful,rus,кость,kəstʲ,spa,multicolor,multikoloɾ,0
272_fringe,pol,skraj,skɾaj,pol,krawędź,kɾavɛnt͡ɕ,1
472_november,ces,listopad,lɪstopat,spa,noviembre,noβjembɾe,0
682_happen,ces,stát se,staːt_sɛ,pol,zdarzyć się,zdaʐɨt͡ɕ_ɕɛ̃,1
243_people__1013_payfor,rus,люди,luˑdʲi,rus,заплатить,zəpɫɐtʲiˑtʲ,0
163_snake__687_set,pol,wąż,vɔ̃ʂ,fra,se coucher,səkuˈʃe,0
648_where,ces,kde,ɡdɛ,fra,où,u,0
817_stop__897_burn,rus,перестать,pʲɪrʲɪstaˑtʲ,pol,spalić,spalit͡ɕ,0
700_freeze,pol,zamarznąć,zamaʐnɔnt͡ɕ,spa,helarse,elaɾse,0
474_monday,ukr,понеділок,pɔnɛdʲilɔk,ita,lunedì,lunedi,0
340_bucket,ces,kýbl,kiːbl,pol,kubeł,kubɛw,1
907_wake__928_protect,fra,réveiller,ʁevɛˈje,rus,уберегать,ubʲɪrʲɪɡaˑtʲ,0
945_dwell__465_april,ita,abitare,abitare,ita,aprile,aprile,0
830_pickup,pol,podnieść,pɔdniɛɕt͡ɕ,fra,ramasser,ʁamaˈse,0
567_young,ces,mladý,mladiː,rus,молодой,məɫɐdɔˑj,1
996_recognize,ces,poznat,poznat,fra,reconnaître,ʁəkɔˈnɛːtʁə,0
703_dry__879_grab,rus,сохнуть,sɔˑxnutʲ,rus,схватить,sxvɐtʲiˑtʲ,0
596_once,spa,antaño,antaɲo,ita,prima,prima,0
326_fork,rus,вилка,vʲiˑɫkə,fra,fourchette,fuʁˈʃɛt,0
115_limb,ukr,гілка,ɦjilkɑ,spa,rama,ɾama,0
784_await__302_supportrest,rus,ожидать,ɐʒɨdaˑtʲ,ukr,підпірка,pʲidpʲirkɑ,0
714_increase,pol,wzrosnąć,vzɾɔsnɔnt͡ɕ,rus,увеличиваться,uvʲɪliˑt͡ʃʲivətʲsʲɪ,0
418_boss__274_corner,fra,patron,paˈtʁɔ̃,fra,coin,kwɛ̃,0
888_choose,ces,zvolit,zvolɪt,fra,choisir,ʃwaˈziːʁ,0
269_middle,ces,prostředek,prozdr̝ɛdɛk,rus,середина,sʲɪrʲɪdʲiˑnə,0
820_open,ces,otevřít,otɛvr̝iːt,fra,ouvrir,uˈvʁiːʁ,0
616_down,fra,en bas,ɑ̃ˈbɑ,ita,giù,d͡ʒu,0
71_light,ces,světlo,zvjɛtlo,rus,свет,svʲeˑt,1
613_backward,spa,hacia atrás,aθja_atɾas,ita,all'indietro,alːˈindietro,0
776_stop,spa,parar,paɾaɾ,ita,fermarsi,fermarzi,0
113_trunk__246_guest,spa,tronco,tɾoŋko,ces,host,ɦost,0
237_call,rus,зов,zɔˑf,fra,cri,kʁi,0
244_nation,ces,národ,naːrot,ita,pòpolo,pɔpolo,0
247_gift__540_fat,rus,подарок,pɐdaˑrək,rus,жирный,ʒɨˑrnɨj,0
366_needle__55_dream,ukr,голка,ɦɔlkɑ,spa,sueño,sweɲo,0
283_weight__766_seesaw,ita,peso,pezo,pol,kołysać,kɔwɨsat͡ɕ,0
762_dash,pol,pędzić,pɛnd͡ʑit͡ɕ,spa,correr,koreɾ,0
836_build,ces,stavět,stavjɛt,rus,строить,strɔˑjɨtʲ,1
972_sweep__691_stream,pol,zamiatać,zamiatat͡ɕ,spa,afluir,aflwiɾ,0
995_notice,fra,remarquer,ʁəmaʁˈke,ita,notare,notare,0
558_good,ukr,добрий,dɔbrɪj,fra,bon,bɔ̃,0
385_string,ces,šňůra,ʃɲuːra,spa,cuerda,kweɾða,0
921_play,ces,hrát,ɦraːt,ukr,грати,ɦrɑtɪ,1
11_hair,ces,vlasy,vlasɪ,fra,cheveu,ʃvø,0
817_stop__157_crow,spa,cesar,θesaɾ,ita,cornacchia,kornakːja,0
627_already,ukr,вже,wʐɛ,spa,ya,ʝa,0
718_sparkletwinkle,fra,étinceler,etɛ̃sˈle,ita,brillare,brilːare,0
1006_read__996_recognize,ukr,читати,ʈ͡ʂɪtɑtɪ,ces,poznat,poznat,0
402_path,ukr,стежка,stɛʐkɑ,spa,sendero,sendeɾo,0
741_sleep,ukr,спати,spɑtɪ,ita,dormire,dormire,0
861_hit,ukr,бити,bɪtɪ,ita,picchiare,pikːjare,0
732_tremble,ces,třást se,dr̝aːst_sɛ,spa,temblar,temblaɾ,0
972_sweep,ces,zamést,zamɛːst,spa,pasar la escoba,pasaɾ_la_eskoβa,0
642_he,fra,lui,lɥi,ita,lui,lui,1
246_guest__772_fly,spa,invitado,imbitaðo,pol,latać,latat͡ɕ,0
763_run__438_fight,fra,courir,kuˈʁiːʁ,ukr,бій,bij,0
48_liver,ukr,печінка,pɛʈ͡ʂjinkɑ,spa,hígado,iɣaðo,0
302_supportrest__385_string,fra,appui,aˈpɥi,spa,cuerda,kweɾða,0
163_snake,pol,wąż,vɔ̃ʂ,ukr,змія,zmijɑ,0
79_frost__442_mistake,pol,mróz,mɾus,ukr,помилка,pɔmɪlkɑ,0
111_root,pol,korzeń,kɔʐɛɲ,ita,radice,radit͡ʃe,0
559_bad,spa,malo,malo,ita,cattivo,katːivo,0
107_covebay,spa,cala,kala,spa,bahía,baia,0
229_news,ces,novina,novɪna,rus,новость,nɔˑvəstʲ,1
796_beafraid__616_down,spa,tener miedo,teneɾ_mjeðo,spa,hacia abajo,aθja_aβaxo,0
250_help__161_perch,ukr,допомога,dɔpɔmɔɦɑ,spa,perca,peɾka,0
713_decrease__335_figure,rus,уменьшиться,umʲeˑnʲʃɨtʲsʲɪ,fra,figure,fiˈɡyːʁ,0
865_sharpen,rus,точить,tɐt͡ʃʲiˑtʲ,ita,arrotare,arːotare,0
321_roof,ces,střecha,zdr̝ɛxa,pol,dach,dax,0
641_thou,ukr,ти,tɪ,fra,tu,ty,1
3_nose__253_matter,ita,naso,nazo,ita,faccenda,fatt͡ʃenda,0
844_turnover,ces,obrátit,obraːcɪt,pol,obrocić,ɔbɾɔt͡ɕit͡ɕ,1
772_fly,rus,летать,lɪtaˑtʲ,fra,voler,vɔˈle,0
857_tie,fra,lier,lje,spa,atar,ataɾ,0
691_stream,pol,płynąć,pwɨnɔnt͡ɕ,spa,afluir,aflwiɾ,0
200_grandmother__422_money,pol,babka,bapka,ukr,гроші,ɦrɔʂji,0
954_tieup,ukr,прив’язати,prɪwjɑzɑtɪ,spa,atar,ataɾ,0
263_gap,pol,odstęp,ɔtstɛmp,ita,distanza,distant͡sa,0
1009_write,ukr,писати,pɪsɑtɪ,spa,escribir,eskɾiβiɾ,0
516_raw,pol,surowy,suɾɔvɨ,ukr,сирий,sɪrɪj,1
909_guide__36_knee,spa,conducir,konduθiɾ,ukr,коліно,kɔlʲinɔ,0
75_cloud,ces,oblak,oblak,pol,obłok,ɔbwɔk,1
937_shove__899_hand,spa,empujar,empuxaɾ,fra,tendre,ˈtɑ̃ːdʁə,0
222_meaning,ukr,зміст,zmist,spa,significado,siɣnifikaðo,0
266_space,ukr,площа,plɔʂʈ͡ʂɑ,ita,posto,posto,1
741_sleep__746_beill,ita,dormire,dormire,ukr,хворіти,xwɔrʲitɪ,0
908_show,pol,pokazać,pɔkazat͡ɕ,spa,mostrar,mostɾaɾ,0
366_needle,pol,igła,iɡwa,spa,aguja,aɣuxa,0
388_pillow,pol,poduszka,pɔduʂka,ita,cuscino,kuʃːino,0
502_hot,ukr,жаркий,ʐɑrkɪj,fra,chaud,ʃo,0
530_grey__208_uncle,spa,gris,ɡɾis,ces,strýc,striːt͡s,0
219_thought,ukr,думка,dumkɑ,rus,мысль,mɨsl,0
997_grasp,pol,zrozumieć,zɾɔzumiɛt͡ɕ,ita,comprèndere,komprɛndere,0
885_get,fra,obtenir,ɔptəˈniːʁ,spa,obtener,oβteneɾ,1
491_firmsolid,fra,ferme,fɛʁm,spa,firme,fiɾme,1
712_dropdescend,fra,s'abaisser,sɑbɛˈse,ita,calare,kalare,0
882_send,ces,posílat,posiːlat,pol,posyłać,pɔsɨwat͡ɕ,1
731_groan,ukr,стогнати,stɔɦnɑtɪ,fra,gémir,ʒeˈmiːʁ,0
691_stream,pol,płynąć,pwɨnɔnt͡ɕ,fra,affluer,aflɥˈe,0
128_tail,ces,ocas,ot͡sas,spa,cola,kola,0
773_go__134_cow,fra,aller,aˈle,ukr,корова,kɔrɔwɑ,0
322_ladder__399_bridge,ita,scala a pioli,skala_a_pioli,fra,pont,pɔ̃,0
359_soup__360_honey,ita,zuppa,t͡supːa,fra,miel,mjɛl,0
635_between,rus,между,mʲeˑʒdu,spa,entre,entɾe,0
768_swim__482_little,rus,плавать,pɫaˑvətʲ,fra,petit,pəˈti,0
41_blood,rus,кровь,krɔˑfʲ,fra,sang,sɑ̃,0
623_very,pol,bardzo,baɾd͡zɔ,ukr,дуже,duʐɛ,0
239_sound,ces,zvuk,zvuk,fra,son,sɔ̃,0
